signal_date,ticker,name,sector,signal_price,current_price,pattern,jump_pct,vol_score,dist_52w,ts_pre,ts_now,ts_gain,rs21_vel,return_since_signal,days_held,status
2026-07-10,BLUEJET.NS,Blue Jet Healthcare Limited,Pharma & Healthcare,624.0,568.2,A-BigDay,8.6,9.0,-39.2,61,63,2,-2.3,-8.94,69,CLOSED
2026-07-10,HEG.NS,HEG Limited,Capital Goods,545.0,225.8,A-BigDay,6.0,8.0,-21.0,30,32,2,7.1,-58.57,69,CLOSED
2026-07-10,DENTA.NS,DENTA.NS,Infrastructure,353.0,278.4,A-BigDay,7.1,9.0,-26.4,75,75,0,7.7,-21.13,69,CLOSED
2026-07-10,GUJAPOLLO.NS,GUJAPOLLO.NS,Capital Goods,368.6,324.0,A-BigDay,5.7,7.0,-33.4,0,0,0,11.7,-12.1,69,CLOSED
2026-07-13,BFUTILITIE.NS,BFUTILITIE.NS,Infrastructure,672.5,564.0,A+B,16.2,9.0,-25.2,7,77,70,13.8,-16.13,66,CLOSED
2026-07-13,ASHAPURMIN.NS,ASHAPURMIN.NS,Metals & Mining,703.5,517.6,B-TSJump,8.8,6.0,-23.9,23,90,67,8.2,-26.43,66,CLOSED
2026-07-13,DEN.NS,DEN.NS,Media,30.1,26.45,B-TSJump,3.1,8.0,-29.3,30,72,42,-4.0,-12.13,66,CLOSED
2026-07-13,BCLIND.NS,BCLIND.NS,Consumer Goods,37.2,33.17,A+B,8.5,9.0,-24.1,52,90,38,11.4,-10.83,66,CLOSED
2026-07-13,63MOONS.NS,63MOONS.NS,IT & Technology,734.2,872.65,A+B,8.2,7.0,-34.9,30,63,33,9.8,18.86,66,CLOSED
2026-07-13,ARKADE.NS,ARKADE.NS,Real Estate,140.9,117.22,A+B,6.3,9.0,-33.7,30,63,33,7.7,-16.81,66,CLOSED
2026-07-13,FMGOETZE.NS,FMGOETZE.NS,Auto,471.2,447.5,B-TSJump,3.9,8.0,-23.0,42,74,32,8.4,-5.03,66,CLOSED
2026-07-13,BEARDSELL.NS,BEARDSELL.NS,Cement & Materials,29.5,24.23,B-TSJump,4.9,6.0,-23.6,44,75,31,0.4,-17.86,66,CLOSED
2026-07-13,ADSL.NS,ADSL.NS,IT & Technology,125.7,96.99,B-TSJump,4.7,7.0,-40.0,4,30,26,3.9,-22.84,66,CLOSED
2026-07-13,EPACK.NS,EPACK.NS,Consumer Durables,241.8,180.82,B-TSJump,3.6,6.0,-41.7,1,27,26,4.4,-25.22,66,CLOSED
2026-07-13,HITECH.NS,HITECH.NS,Metals & Mining,89.1,73.74,B-TSJump,2.5,6.0,-30.1,4,30,26,1.7,-17.24,66,CLOSED
2026-07-13,BLKASHYAP.NS,BLKASHYAP.NS,Infrastructure,59.5,52.87,A-BigDay,7.6,8.0,-25.7,77,90,13,6.2,-11.14,66,CLOSED
2026-07-13,BOROLTD.NS,BOROLTD.NS,Consumer Durables,257.0,253.4,A-BigDay,10.8,9.0,-35.4,23,28,5,11.3,-1.4,66,CLOSED
2026-07-13,FINOPB.NS,FINOPB.NS,Banking,161.3,136.43,A-BigDay,19.2,10.0,-52.4,24,27,3,18.5,-15.42,66,CLOSED
2026-07-13,ASAHISONG.NS,ASAHISONG.NS,Chemicals,284.0,365.15,A-BigDay,5.3,8.0,-37.1,75,77,2,5.8,28.57,66,CLOSED
2026-07-13,BIRLAMONEY.NS,BIRLAMONEY.NS,Financial Services,157.8,120.63,A-BigDay,5.3,10.0,-20.1,76,78,2,-0.6,-23.56,66,CLOSED
2026-07-13,CCCL.NS,CCCL.NS,Infrastructure,17.4,13.69,A-BigDay,7.2,8.0,-39.7,27,29,2,8.2,-21.32,66,CLOSED
2026-07-13,EPIGRAL.NS,Epigral Limited,Chemicals,1068.5,1101.4,A-BigDay,9.3,7.0,-49.2,0,2,2,5.5,3.08,66,CLOSED
2026-07-13,HAPPSTMNDS.NS,Happiest Minds Technologies Limited,IT & Technology,407.5,327.9,A-BigDay,5.5,9.0,-36.6,26,28,2,8.2,-19.53,66,CLOSED
2026-07-13,DAMCAPITAL.NS,DAMCAPITAL.NS,Financial Services,162.0,136.73,A-BigDay,5.6,8.0,-43.4,27,28,1,0.2,-15.6,66,CLOSED
2026-07-13,GENESYS.NS,GENESYS.NS,IT & Technology,343.8,284.42,A-BigDay,5.4,8.0,-48.8,29,30,1,14.9,-17.27,66,CLOSED
2026-07-14,HGS.NS,HGS.NS,Capital Goods,453.6,386.35,A+B,8.7,9.0,-27.9,28,72,44,12.6,-14.83,65,CLOSED
2026-07-14,AARTIDRUGS.NS,Aarti Drugs Limited,Pharma & Healthcare,405.7,428.35,B-TSJump,2.5,7.0,-27.7,40,71,31,7.3,5.58,65,CLOSED
2026-07-14,ALPA.NS,ALPA.NS,Pharma & Healthcare,71.7,59.64,B-TSJump,4.0,6.0,-32.3,7,33,26,7.2,-16.82,65,CLOSED
2026-07-14,BASF.NS,BASF India Limited,Chemicals,3613.6,3601.6,B-TSJump,2.6,9.0,-31.0,1,27,26,3.9,-0.33,65,CLOSED
2026-07-14,FINOPB.NS,FINOPB.NS,Banking,176.4,136.43,A-BigDay,9.3,9.0,-48.0,27,29,2,15.4,-22.66,65,CLOSED
2026-07-15,DIGJAMLMTD.NS,DIGJAMLMTD.NS,Textiles,46.9,58.67,B-TSJump,8.0,6.0,-21.6,15,74,59,8.9,25.1,64,CLOSED
2026-07-15,DPABHUSHAN.NS,DPABHUSHAN.NS,Consumer Durables,1307.2,1337.0,A+B,11.5,9.0,-24.4,31,75,44,18.4,2.28,64,CLOSED
2026-07-15,ALLTIME.NS,ALLTIME.NS,Consumer Goods,240.2,208.01,B-TSJump,2.8,6.0,-28.3,5,41,36,7.6,-13.4,64,CLOSED
2026-07-15,AHLUCONT.NS,Ahluwalia Contracts (India) Limited,Infrastructure,869.5,567.6,B-TSJump,3.0,10.0,-22.7,43,75,32,1.0,-34.72,64,CLOSED
2026-07-15,HLEGLAS.NS,HLEGLAS.NS,Capital Goods,418.6,415.65,A+B,6.4,7.0,-36.8,31,63,32,8.5,-0.7,64,CLOSED
2026-07-15,BIRLACORPN.NS,Birla Corporation Limited,Cement & Materials,1018.9,811.15,B-TSJump,5.4,6.0,-33.1,3,30,27,6.7,-20.39,64,CLOSED
2026-07-15,DEVIT.NS,DEVIT.NS,IT & Technology,28.8,23.43,B-TSJump,3.2,7.0,-43.3,1,27,26,4.8,-18.65,64,CLOSED
2026-07-15,BCONCEPTS.NS,BCONCEPTS.NS,Consumer Durables,208.9,154.23,B-TSJump,5.5,6.0,-53.5,0,25,25,10.6,-26.17,64,CLOSED
2026-07-15,ELIN.NS,ELIN.NS,Capital Goods,114.7,89.88,A+B,13.2,9.0,-51.0,0,25,25,16.0,-21.64,64,CLOSED
2026-07-15,EIMCOELECO.NS,EIMCOELECO.NS,Auto,1887.7,2247.4,A-BigDay,6.9,7.0,-25.9,60,73,13,7.8,19.05,64,CLOSED
2026-07-15,DAMCAPITAL.NS,DAMCAPITAL.NS,Financial Services,169.4,136.73,A-BigDay,7.9,9.0,-40.8,27,30,3,12.6,-19.29,64,CLOSED
2026-07-15,AVANTIFEED.NS,Avanti Feeds Limited,Consumer Goods,989.2,770.85,A-BigDay,5.7,7.0,-37.9,20,22,2,12.4,-22.07,64,CLOSED
2026-07-16,BORANA.NS,BORANA.NS,Textiles,325.5,338.2,A+B,7.4,10.0,-22.5,34,91,57,8.7,3.9,63,CLOSED
2026-07-16,DMCC.NS,DMCC.NS,Chemicals,269.6,261.7,B-TSJump,4.0,7.0,-22.4,34,90,56,9.7,-2.93,63,CLOSED
2026-07-16,BAJAJHCARE.NS,BAJAJHCARE.NS,Pharma & Healthcare,372.9,328.35,B-TSJump,2.6,9.0,-31.4,30,62,32,-0.7,-11.95,63,CLOSED
2026-07-16,GLOBUSSPR.NS,GLOBUSSPR.NS,Consumer Goods,988.5,830.75,B-TSJump,3.3,9.0,-24.0,40,72,32,2.0,-15.96,63,CLOSED
2026-07-16,AVANTIFEED.NS,Avanti Feeds Limited,Consumer Goods,1035.7,770.85,B-TSJump,4.7,8.0,-35.0,22,53,31,8.7,-25.57,63,CLOSED
2026-07-16,BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Consumer Goods,192.2,220.81,A+B,13.8,9.0,-38.5,0,26,26,12.7,14.89,63,CLOSED
2026-07-16,DIXON.NS,Dixon Technologies (India) Limited,Consumer Durables,14507.0,13290.0,A-BigDay,6.3,8.0,-21.5,74,76,2,4.9,-8.39,63,CLOSED
2026-07-16,ELGIRUBCO.NS,ELGIRUBCO.NS,Auto,62.2,60.81,A-BigDay,7.8,8.0,-31.3,78,80,2,13.3,-2.23,63,CLOSED
2026-07-17,ECLERX.NS,eClerx Services Limited,Capital Goods,1979.8,1923.0,A+B,12.5,9.0,-20.7,42,76,34,19.1,-2.87,62,CLOSED
2026-07-17,FINOPB.NS,FINOPB.NS,Banking,174.2,136.43,A-BigDay,10.1,9.0,-48.6,27,29,2,-1.2,-21.68,62,CLOSED
2026-07-17,AFCONS.NS,AFCONS.NS,Infrastructure,299.8,267.3,A-BigDay,5.0,9.0,-37.5,0,0,0,6.5,-10.84,62,CLOSED
2026-07-20,ASHIMASYN.NS,ASHIMASYN.NS,Real Estate,17.2,16.12,A+B,19.9,9.0,-39.9,0,61,61,17.2,-6.28,59,CLOSED
2026-07-20,ATLASCYCLE.NS,ATLASCYCLE.NS,Hospitality,100.4,89.76,B-TSJump,3.8,6.0,-25.6,16,73,57,4.0,-10.6,59,CLOSED
2026-07-20,ABMINTLLTD.NS,ABMINTLLTD.NS,Chemicals,42.8,42.4,A+B,6.6,7.0,-31.9,1,30,29,8.9,-0.93,59,CLOSED
2026-07-20,BIL.NS,BIL.NS,Consumer Durables,745.5,1023.45,B-TSJump,2.9,7.0,-24.3,15,42,27,0.2,37.28,59,CLOSED
2026-07-20,GRINFRA.NS,G R Infraprojects Limited,Capital Goods,922.7,829.05,B-TSJump,3.5,7.0,-31.2,1,28,27,-2.8,-10.15,59,CLOSED
2026-07-20,BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Consumer Goods,210.1,220.81,A-BigDay,11.4,9.0,-32.7,25,30,5,12.3,5.1,59,CLOSED
2026-07-21,HECPROJECT.NS,HECPROJECT.NS,Infrastructure,138.7,116.84,A+B,20.0,9.0,-20.0,19,92,73,9.9,-15.76,58,CLOSED
2026-07-21,ABMINTLLTD.NS,ABMINTLLTD.NS,Chemicals,44.7,42.4,B-TSJump,4.3,7.0,-29.0,30,72,42,5.3,-5.15,58,CLOSED
2026-07-21,BASF.NS,BASF India Limited,Chemicals,3833.7,3601.6,B-TSJump,4.0,7.0,-26.0,39,71,32,-2.6,-6.05,58,CLOSED
2026-07-21,EIHAHOTELS.NS,EIHAHOTELS.NS,Hospitality,324.6,294.95,B-TSJump,2.7,6.0,-25.4,14,41,27,4.4,-9.13,58,CLOSED
2026-07-21,EPIGRAL.NS,Epigral Limited,Chemicals,1164.2,1101.4,A+B,7.5,9.0,-44.7,2,29,27,8.7,-5.39,58,CLOSED
2026-07-21,EXCELINDUS.NS,EXCELINDUS.NS,Chemicals,938.2,963.8,B-TSJump,4.3,6.0,-34.1,0,27,27,6.1,2.73,58,CLOSED
2026-07-21,ARIS.NS,ARIS.NS,Infrastructure,118.9,127.27,B-TSJump,3.6,6.0,-33.3,6,32,26,5.9,7.04,58,CLOSED
2026-07-21,DYNPRO.NS,DYNPRO.NS,Chemicals,236.3,227.85,B-TSJump,2.9,7.0,-43.2,1,27,26,4.9,-3.58,58,CLOSED
2026-07-21,COMPUSOFT.NS,COMPUSOFT.NS,Hospitality,13.6,12.94,B-TSJump,4.2,6.0,-40.3,0,25,25,4.3,-4.85,58,CLOSED
2026-07-21,AARON.NS,AARON.NS,Capital Goods,119.9,124.42,B-TSJump,3.4,7.0,-53.5,0,23,23,4.0,3.77,58,CLOSED
2026-07-21,ASHIMASYN.NS,ASHIMASYN.NS,Real Estate,18.7,16.12,A-BigDay,8.7,9.0,-34.7,61,63,2,11.7,-13.8,58,CLOSED
2026-07-22,CRISIL.NS,CRISIL Limited,Financial Services,4495.2,4560.0,B-TSJump,4.5,8.0,-22.6,39,72,33,8.9,1.44,57,CLOSED
2026-07-22,ARENTERP.NS,ARENTERP.NS,Metals & Mining,41.2,34.2,A+B,20.0,9.0,-32.2,0,31,31,21.4,-16.99,57,CLOSED
2026-07-22,AMDIND.NS,AMDIND.NS,Capital Goods,46.8,66.58,A+B,5.2,7.0,-31.2,5,32,27,6.2,42.26,57,CLOSED
2026-07-22,ASIANHOTNR.NS,ASIANHOTNR.NS,Hospitality,308.6,375.8,B-TSJump,4.8,7.0,-23.3,15,42,27,7.5,21.78,57,CLOSED
2026-07-22,GENUSPAPER.NS,GENUSPAPER.NS,Cement & Materials,12.4,11.18,A+B,7.6,8.0,-40.1,3,30,27,9.7,-9.84,57,CLOSED
2026-07-22,CTE.NS,CTE.NS,IT & Technology,32.4,38.77,B-TSJump,3.5,6.0,-46.0,4,30,26,3.4,19.66,57,CLOSED
2026-07-22,EMAMILTD.NS,Emami Limited,Consumer Goods,413.9,376.1,B-TSJump,3.2,7.0,-33.5,0,25,25,4.6,-9.13,57,CLOSED
2026-07-22,EFCIL.NS,EFCIL.NS,Real Estate,192.1,177.95,B-TSJump,2.8,8.0,-46.2,0,24,24,7.2,-7.37,57,CLOSED
2026-07-22,ASAHISONG.NS,ASAHISONG.NS,Chemicals,299.4,365.15,A-BigDay,11.4,9.0,-33.7,75,79,4,12.7,21.96,57,CLOSED
2026-07-22,CRAMC.NS,CRAMC.NS,Financial Services,266.8,234.35,A-BigDay,5.8,7.0,-23.4,59,63,4,8.7,-12.16,57,CLOSED
2026-07-23,AMDIND.NS,AMDIND.NS,Capital Goods,48.9,66.58,B-TSJump,4.4,8.0,-28.2,32,74,42,5.0,36.16,56,CLOSED
2026-07-23,DOLPHIN.NS,DOLPHIN.NS,Oil & Gas,397.0,673.7,B-TSJump,4.8,6.0,-20.9,15,43,28,7.5,69.7,56,CLOSED
2026-07-23,ARCHIDPLY.NS,ARCHIDPLY.NS,Cement & Materials,82.5,101.48,B-TSJump,4.5,6.0,-31.5,5,32,27,5.3,23.01,56,CLOSED
2026-07-23,CHEMPLASTS.NS,CHEMPLASTS.NS,Chemicals,209.9,167.8,A+B,6.8,9.0,-56.1,0,22,22,7.9,-20.06,56,CLOSED
2026-07-23,ASAHISONG.NS,ASAHISONG.NS,Chemicals,318.9,365.15,A-BigDay,6.5,9.0,-29.4,79,90,11,7.3,14.5,56,CLOSED
2026-07-23,ASIANTILES.NS,ASIANTILES.NS,Cement & Materials,51.9,49.97,A-BigDay,19.5,9.0,-34.4,0,3,3,15.3,-3.72,56,CLOSED
2026-07-23,ARIHANTCAP.NS,ARIHANTCAP.NS,Financial Services,81.4,81.21,A-BigDay,5.6,8.0,-32.1,30,32,2,6.9,-0.23,56,CLOSED
2026-07-24,BANARBEADS.NS,BANARBEADS.NS,Consumer Durables,121.9,110.54,A+B,6.9,8.0,-26.0,28,72,44,8.7,-9.32,55,CLOSED
2026-07-24,ASIANHOTNR.NS,ASIANHOTNR.NS,Hospitality,306.6,375.8,A+B,5.4,7.0,-23.8,14,42,28,5.1,22.57,55,CLOSED
2026-07-24,AHLUCONT.NS,Ahluwalia Contracts (India) Limited,Infrastructure,827.7,567.6,B-TSJump,3.4,7.0,-23.2,16,43,27,6.0,-31.42,55,CLOSED
2026-07-24,AARON.NS,AARON.NS,Capital Goods,135.2,124.42,A+B,20.0,9.0,-47.6,0,26,26,19.9,-7.97,55,CLOSED
2026-07-24,CORALFINAC.NS,CORALFINAC.NS,Real Estate,32.5,32.35,B-TSJump,3.7,7.0,-36.7,3,29,26,4.9,-0.46,55,CLOSED
2026-07-24,BLUEDART.NS,Blue Dart Express Limited,Infrastructure,4911.5,4811.3,B-TSJump,3.1,7.0,-30.2,0,24,24,3.4,-2.04,55,CLOSED
2026-07-24,DBL.NS,Dilip Buildcon Limited,Capital Goods,420.2,408.35,A-BigDay,8.6,9.0,-28.2,0,11,11,6.7,-2.82,55,CLOSED
2026-07-24,GUJAPOLLO.NS,GUJAPOLLO.NS,Capital Goods,364.4,324.0,A-BigDay,5.5,7.0,-34.2,0,0,0,7.5,-11.09,55,CLOSED
2026-07-27,ABMINTLLTD.NS,ABMINTLLTD.NS,Chemicals,44.6,42.4,A+B,8.8,7.0,-29.0,3,72,69,4.7,-4.93,52,CLOSED
2026-07-27,BLBLIMITED.NS,BLBLIMITED.NS,Financial Services,16.1,15.99,B-TSJump,2.6,7.0,-28.3,21,87,66,-1.2,-0.68,52,CLOSED
2026-07-27,BMWVENTLTD.NS,BMWVENTLTD.NS,Metals & Mining,59.3,50.22,B-TSJump,5.0,7.0,-22.0,15,73,58,2.4,-15.31,52,CLOSED
2026-07-27,ASHIMASYN.NS,ASHIMASYN.NS,Real Estate,18.0,16.12,A+B,7.1,9.0,-35.1,30,63,33,9.8,-10.44,52,CLOSED
2026-07-27,ACI.NS,Archean Chemical Industries Limited,Metals & Mining,576.8,462.4,B-TSJump,3.9,8.0,-20.4,40,72,32,3.4,-19.83,52,CLOSED
2026-07-27,CHALET.NS,CHALET.NS,Hospitality,846.5,842.3,B-TSJump,3.9,9.0,-21.7,40,72,32,3.6,-0.5,52,CLOSED
2026-07-27,EXCELINDUS.NS,EXCELINDUS.NS,Chemicals,982.2,963.8,A+B,5.4,8.0,-31.0,27,59,32,4.8,-1.87,52,CLOSED
2026-07-27,CAPILLARY.NS,CAPILLARY.NS,IT & Technology,535.3,448.95,A+B,12.4,9.0,-33.0,17,47,30,10.2,-16.13,52,CLOSED
2026-07-27,COFORGE.NS,Coforge Limited,IT & Technology,1528.4,1793.0,B-TSJump,2.9,6.0,-23.0,45,75,30,2.0,17.31,52,CLOSED
2026-07-27,DBL.NS,Dilip Buildcon Limited,Capital Goods,443.6,408.35,A+B,5.6,9.0,-24.2,11,40,29,3.2,-7.95,52,CLOSED
2026-07-27,ALICON.NS,ALICON.NS,Capital Goods,678.5,695.15,A+B,6.6,7.0,-33.4,0,27,27,7.6,2.45,52,CLOSED
2026-07-27,AFFLE.NS,Affle 3i Limited,IT & Technology,1492.8,1545.6,B-TSJump,3.3,9.0,-31.7,2,28,26,5.9,3.54,52,CLOSED
2026-07-27,CPEDU.NS,CPEDU.NS,Hospitality,197.3,173.3,B-TSJump,5.8,6.0,-41.2,3,29,26,6.6,-12.16,52,CLOSED
2026-07-27,DEVYANI.NS,Devyani International Limited,Hospitality,116.1,138.51,B-TSJump,3.3,9.0,-39.2,2,28,26,4.0,19.3,52,CLOSED
2026-07-27,DYNPRO.NS,DYNPRO.NS,Chemicals,238.2,227.85,B-TSJump,3.0,7.0,-42.7,1,27,26,3.2,-4.35,52,CLOSED
2026-07-27,GENUSPAPER.NS,GENUSPAPER.NS,Cement & Materials,12.6,11.18,A+B,5.6,7.0,-39.2,4,30,26,5.5,-11.27,52,CLOSED
2026-07-27,GODFRYPHLP.NS,Godfrey Phillips India Limited,Consumer Goods,2210.5,1943.0,B-TSJump,3.8,8.0,-43.7,0,26,26,5.0,-12.1,52,CLOSED
2026-07-27,BCONCEPTS.NS,BCONCEPTS.NS,Consumer Durables,192.2,154.23,B-TSJump,3.0,6.0,-57.2,0,23,23,-5.9,-19.76,52,CLOSED
2026-07-27,DIGJAMLMTD.NS,DIGJAMLMTD.NS,Textiles,43.0,58.67,A-BigDay,6.4,7.0,-28.1,1,14,13,4.6,36.44,52,CLOSED
2026-07-27,AGI.NS,AGI Greenpac Limited,Consumer Durables,707.2,733.75,A-BigDay,5.1,8.0,-28.2,62,74,12,4.5,3.75,52,CLOSED
2026-07-27,HGM.NS,HGM.NS,IT & Technology,52.4,47.79,A-BigDay,12.1,7.0,-36.4,0,2,2,10.2,-8.8,52,CLOSED
2026-07-27,ADVENTHTL.NS,ADVENTHTL.NS,Hospitality,149.5,127.04,A-BigDay,5.0,7.0,-56.7,43,44,1,5.9,-15.02,52,CLOSED
2026-07-28,AFFLE.NS,Affle 3i Limited,IT & Technology,1631.8,1545.6,A+B,9.3,9.0,-25.4,28,73,45,11.9,-5.28,51,CLOSED
2026-07-28,HEXT.NS,Hexaware Technologies Limited,IT & Technology,593.2,526.45,A+B,5.4,8.0,-26.6,33,75,42,1.3,-11.25,51,CLOSED
2026-07-28,ARIS.NS,ARIS.NS,Infrastructure,128.2,127.27,B-TSJump,2.8,7.0,-28.1,34,75,41,11.6,-0.73,51,CLOSED
2026-07-28,ASIANTILES.NS,ASIANTILES.NS,Cement & Materials,57.6,49.97,A+B,7.9,8.0,-27.1,4,43,39,8.1,-13.25,51,CLOSED
2026-07-28,DBSTOCKBRO.NS,DBSTOCKBRO.NS,Financial Services,34.9,29.22,B-TSJump,3.5,8.0,-28.0,53,89,36,-5.1,-16.28,51,CLOSED
2026-07-28,BIL.NS,BIL.NS,Consumer Durables,778.8,1023.45,B-TSJump,4.4,9.0,-20.5,42,75,33,8.3,31.41,51,CLOSED
2026-07-28,ECLERX.NS,eClerx Services Limited,Capital Goods,1897.7,1923.0,B-TSJump,4.7,9.0,-24.0,43,75,32,14.1,1.33,51,CLOSED
2026-07-28,DELTAMAGNT.NS,DELTAMAGNT.NS,Textiles,61.2,55.2,B-TSJump,8.9,6.0,-35.5,2,30,28,8.3,-9.8,51,CLOSED
2026-07-28,AGARIND.NS,AGARIND.NS,Chemicals,517.8,407.75,A+B,7.1,7.0,-48.5,1,28,27,8.2,-21.25,51,CLOSED
2026-07-28,EUREKAFORB.NS,Eureka Forbes Limited,Consumer Durables,456.9,391.1,B-TSJump,3.9,8.0,-31.6,0,27,27,3.6,-14.4,51,CLOSED
2026-07-28,GLOBALVECT.NS,GLOBALVECT.NS,Infrastructure,167.0,125.52,B-TSJump,4.6,6.0,-32.7,3,30,27,6.7,-24.84,51,CLOSED
2026-07-28,ALPHAGEO.NS,ALPHAGEO.NS,Oil & Gas,207.9,294.95,B-TSJump,2.8,6.0,-27.6,15,41,26,2.5,41.87,51,CLOSED
2026-07-28,DEVIT.NS,DEVIT.NS,IT & Technology,27.8,23.43,A-BigDay,6.5,7.0,-45.3,0,1,1,-2.0,-15.72,51,CLOSED
2026-07-29,EXPLEOSOL.NS,EXPLEOSOL.NS,IT & Technology,925.4,898.05,B-TSJump,14.3,6.0,-25.7,4,75,71,15.9,-2.96,50,CLOSED
2026-07-29,DIGJAMLMTD.NS,DIGJAMLMTD.NS,Textiles,46.5,58.67,A+B,8.7,7.0,-22.2,14,74,60,11.4,26.17,50,CLOSED
2026-07-29,CONCORDBIO.NS,Concord Biotech Limited,Pharma & Healthcare,1330.4,1461.1,A+B,5.9,7.0,-28.4,30,87,57,3.6,9.82,50,CLOSED
2026-07-29,BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Consumer Goods,216.3,220.81,B-TSJump,2.9,9.0,-29.9,30,71,41,4.0,2.09,50,CLOSED
2026-07-29,FSL.NS,Firstsource Solutions Limited,Capital Goods,293.6,273.1,A+B,11.6,9.0,-21.4,41,76,35,15.7,-6.98,50,CLOSED
2026-07-29,CROMPTON.NS,Crompton Greaves Consumer Electricals Limited,Consumer Durables,264.2,225.1,A+B,6.8,7.0,-20.8,29,63,34,7.4,-14.8,50,CLOSED
2026-07-29,DYNPRO.NS,DYNPRO.NS,Chemicals,251.4,227.85,A+B,5.5,7.0,-39.5,27,59,32,0.9,-9.37,50,CLOSED
2026-07-29,ALMONDZ.NS,ALMONDZ.NS,Financial Services,15.1,18.41,A+B,20.0,9.0,-34.5,0,31,31,16.7,21.92,50,CLOSED
2026-07-29,ERIS.NS,Eris Lifesciences Limited,Pharma & Healthcare,1426.5,1310.7,B-TSJump,2.6,9.0,-23.9,14,41,27,-0.6,-8.12,50,CLOSED
2026-07-29,BESTAGRO.NS,BESTAGRO.NS,Chemicals,16.7,20.35,A+B,9.7,8.0,-52.6,0,26,26,2.8,21.86,50,CLOSED
2026-07-29,BSOFT.NS,Birlasoft Limited,IT & Technology,311.1,283.8,B-TSJump,3.8,7.0,-33.4,1,27,26,12.5,-8.78,50,CLOSED
2026-07-29,DCAL.NS,Dishman Carbogen Amcis Limited,Pharma & Healthcare,188.0,162.11,B-TSJump,3.3,7.0,-41.6,4,30,26,-1.5,-13.77,50,CLOSED
2026-07-29,AVONMORE.NS,AVONMORE.NS,Financial Services,11.0,12.02,A+B,20.0,7.0,-54.1,0,24,24,18.1,9.27,50,CLOSED
2026-07-29,CPEDU.NS,CPEDU.NS,Hospitality,212.5,173.3,A-BigDay,9.4,9.0,-36.7,29,32,3,13.8,-18.45,50,CLOSED
2026-07-29,ASIANTILES.NS,ASIANTILES.NS,Cement & Materials,60.7,49.97,A-BigDay,5.4,7.0,-23.2,43,45,2,10.5,-17.68,50,CLOSED
2026-07-29,ELGIRUBCO.NS,ELGIRUBCO.NS,Auto,58.0,60.81,A-BigDay,5.3,9.0,-35.9,77,79,2,8.4,4.84,50,CLOSED
2026-07-30,CTE.NS,CTE.NS,IT & Technology,34.0,38.77,A+B,10.0,8.0,-43.3,3,31,28,9.1,14.03,49,CLOSED
2026-07-30,DOLLAR.NS,DOLLAR.NS,Textiles,267.5,267.0,B-TSJump,4.3,6.0,-31.6,2,29,27,5.2,-0.19,49,CLOSED
2026-07-30,HPIL.NS,HPIL.NS,Chemicals,129.9,117.86,B-TSJump,3.0,8.0,-26.2,14,40,26,5.5,-9.27,49,CLOSED
2026-07-30,FISCHER.NS,FISCHER.NS,Pharma & Healthcare,39.0,33.3,A+B,9.1,7.0,-68.7,0,23,23,16.3,-14.62,49,CLOSED
2026-07-30,ELGIRUBCO.NS,ELGIRUBCO.NS,Auto,61.6,60.81,A-BigDay,6.1,7.0,-31.9,79,80,1,5.2,-1.28,49,CLOSED
2026-07-30,GOCOLORS.NS,GOCOLORS.NS,Retail,343.0,308.1,A-BigDay,6.2,7.0,-59.5,0,1,1,14.8,-10.17,49,CLOSED
2026-07-31,FOSECOIND.NS,FOSECOIND.NS,Chemicals,5133.5,6765.5,B-TSJump,3.3,6.0,-24.6,29,86,57,6.4,31.79,48,CLOSED
2026-07-31,HYUNDAI.NS,HYUNDAI.NS,Auto,2180.7,2160.0,A+B,8.1,9.0,-24.5,29,73,44,5.5,-0.95,48,CLOSED
2026-07-31,ALPHAGEO.NS,ALPHAGEO.NS,Oil & Gas,220.1,294.95,A+B,6.0,8.0,-23.3,41,74,33,8.3,34.01,48,CLOSED
2026-07-31,A2ZINFRA.NS,A2ZINFRA.NS,Infrastructure,15.6,15.01,A+B,6.7,7.0,-31.6,28,60,32,3.2,-3.78,48,CLOSED
2026-07-31,ASHOKLEY.NS,Ashok Leyland Limited,Auto,166.2,158.62,B-TSJump,5.1,6.0,-21.5,44,76,32,5.0,-4.56,48,CLOSED
2026-07-31,BOSCH-HCIL.NS,Bosch Home Comfort India Limited,Consumer Durables,1391.3,1668.3,A+B,6.2,8.0,-22.1,17,45,28,8.0,19.91,48,CLOSED
2026-07-31,CENTEXT.NS,CENTEXT.NS,Metals & Mining,19.9,19.05,A+B,7.9,7.0,-42.8,0,27,27,6.6,-4.27,48,CLOSED
2026-07-31,COMPUSOFT.NS,COMPUSOFT.NS,Hospitality,13.4,12.94,B-TSJump,2.9,6.0,-38.2,0,25,25,4.6,-3.43,48,CLOSED
2026-07-31,BESTAGRO.NS,BESTAGRO.NS,Chemicals,19.1,20.35,A-BigDay,15.2,9.0,-45.8,26,29,3,16.2,6.54,48,CLOSED
2026-07-31,EMSLIMITED.NS,EMSLIMITED.NS,Infrastructure,411.5,364.5,A-BigDay,7.3,8.0,-33.1,61,63,2,4.2,-11.42,48,CLOSED
